index,random,reversed,almost,sorted
50477,14882,43815,44879,44879
50478,48943,43815,44879,44881
50479,69303,43815,44881,44882
50480,65375,43814,44882,44888
50481,50935,43813,44888,44888
50482,64002,43813,44888,44895
50483,29413,43812,44895,44896
50484,35325,43811,44896,44900
50485,16218,43808,44900,44901
50486,1564,43806,44901,44902
50487,53223,43805,44902,44905
50488,52823,43803,44905,44905
50489,19459,43802,44905,44905
50490,36892,43802,44905,44906
50491,63893,43799,44906,44907
50492,8983,43798,44907,44908
50493,3703,43792,44908,44908
50494,12227,43789,44908,44913
50495,3712,43789,44913,44914
50496,28828,43785,44914,44914
50497,12519,43784,44914,44915
50498,2375,43781,44915,44917
50499,29671,43780,44917,44917
50500,29263,43779,44917,44917
50501,11484,43778,44917,44917
50502,18036,43778,44917,44918
50503,5151,43777,44918,44918
50504,55824,43776,44918,44921
50505,98917,43776,44921,44925
50506,90875,43776,44925,44926
50507,70179,43774,44926,44928
50508,67809,43773,44928,44928
50509,79443,43773,44928,44928
50510,65727,43772,44928,44929
50511,55687,43772,44929,44929
50512,2372,43771,44929,44930
50513,32800,43770,44930,44931
50514,70895,43770,44931,44931
50515,92111,43770,44931,44932
50516,46620,43769,44932,44933
50517,45102,43767,44933,44933
50518,51428,43763,44933,44934
50519,39099,43762,44934,44934
50520,61179,43761,44934,44934
50521,21699,43759,44934,44935
50522,58136,43758,44935,44935
50523,65391,43758,44935,44935
50524,47458,43758,44935,44941
50525,10857,43757,44941,44941
50526,41590,43757,44941,44941
50527,76996,43755,44941,44942
50528,18733,43754,44942,44942
50529,91440,43754,44942,44946
50530,73766,43753,44946,44946
50531,71584,43753,44946,44946
50532,33883,43751,44946,44948
50533,92314,43750,44948,44948
50534,33098,43750,44948,44949
50535,43205,43748,44949,44950
50536,75912,43748,44950,44952
50537,41107,43748,44952,44952
50538,25608,43746,44952,44953
50539,31559,43746,44953,44957
50540,56699,43745,44957,44957
50541,1483,43744,44957,44958
50542,24265,43744,44958,44961
50543,612,43744,44961,44962
50544,8763,43741,44962,44962
50545,62850,43739,44962,44963
50546,54037,43738,44963,44964
50547,53119,43736,44964,44964
50548,53130,43736,44964,44966
50549,93526,43735,44966,44967
50550,36604,43734,44967,44967
50551,8540,43733,44967,44972
50552,52445,43733,44972,44972
50553,36017,43732,44972,44974
50554,59636,43732,44974,44974
50555,87762,43731,44974,44975
50556,71612,43730,44975,44975
50557,56766,43728,44975,44975
50558,92992,43728,44975,44976
50559,35447,43726,44976,44976
50560,42964,43726,44976,44979
50561,64180,43726,44979,44980
50562,95659,43724,44980,44981
50563,43992,43724,44981,44982
50564,82199,43722,44982,44984
50565,2328,43720,44984,44984
50566,54149,43719,44984,44986
50567,9458,43718,44986,44987
50568,77480,43718,44987,44988
50569,12638,43717,44988,44990
50570,14422,43717,44990,44994
50571,16618,43717,44994,44994
50572,1246,43716,44994,44995
50573,66383,43715,44995,44996
50574,67560,43715,44996,44997
50575,56765,43714,44997,44997
50576,54638,43714,44997,44999
50577,84273,43713,44999,45004
50578,13792,43713,45004,45005
50579,78001,43712,45005,45007
50580,93399,43710,45007,45008
50581,35933,43710,45008,45008
50582,80601,43710,45008,45010
50583,39198,43707,45010,45011
50584,76762,43707,45011,45011
50585,96628,43705,45011,45012
50586,14233,43697,45012,45012
50587,71877,43697,45012,45013
50588,74579,43696,45013,45013
50589,80424,43696,45013,45013
50590,4874,43695,45013,45014
50591,66516,43695,45014,45016
50592,93415,43695,45016,45017
50593,92208,43694,45017,45018
50594,12768,43693,45018,45019
50595,14852,43692,45019,45019
50596,60346,43688,45019,45019
50597,83733,43688,45019,45020
50598,3220,43687,45020,45021
50599,90387,43687,45021,45022
50600,22906,43686,45022,45023
50601,63542,43686,45023,45027
50602,82168,43685,45027,45027
50603,57735,43684,45027,45029
50604,76075,43684,45029,45030
50605,98663,43682,45030,45030
50606,3633,43682,45030,45031
50607,67735,43681,45031,45032
50608,33129,43679,45032,45033
50609,58709,43674,45033,45033
50610,59952,43673,45033,45033
50611,11908,43672,45033,45033
50612,12574,43672,45033,45036
50613,62538,43672,45036,45037
50614,37934,43671,45037,45040
50615,70926,43667,45040,45042
50616,69925,43667,45042,45043
50617,29286,43666,45043,45043
50618,5423,43665,45043,45043
50619,55834,43664,45043,45043
50620,86587,43664,45043,45044
50621,83160,43663,45044,45045
50622,34111,43663,45045,45045
50623,92296,43662,45045,45047
50624,16065,43662,45047,45050
50625,36743,43662,45050,45050
50626,60432,43660,45050,45050
50627,89940,43660,45050,45051
50628,40949,43659,45051,45052
50629,36390,43658,45052,45054
50630,29521,43658,45054,45054
50631,29085,43658,45054,45055
50632,46401,43657,45055,45056
50633,35938,43654,45056,45056
50634,53825,43653,45056,45057
50635,19933,43652,45057,45058
50636,92523,43651,45058,45058
50637,33800,43651,45058,45058
50638,92317,43649,45058,45059
50639,57619,43649,45059,45060
50640,11652,43648,45060,45061
50641,24636,43648,45061,45061
50642,11211,43645,45061,45062
50643,44138,43641,45062,45063
50644,75933,43641,45063,45064
50645,45036,43639,45064,45064
50646,38929,43637,45064,45066
50647,36898,43637,45066,45066
50648,69325,43635,45066,45067
50649,30180,43635,45067,45067
50650,9209,43633,45067,45067
50651,82129,43632,45067,45070
50652,12327,43632,45070,45071
50653,38937,43626,45071,45071
50654,99529,43626,45071,45072
50655,53729,43625,45072,45073
50656,65728,43624,45073,45073
50657,87350,43624,45073,45074
50658,22565,43623,45074,45075
50659,61319,43622,45075,45075
50660,5013,43622,45075,45076
50661,19983,43620,45076,45079
50662,32175,43620,45079,45079
50663,6351,43619,45079,45080
50664,56466,43618,45080,45080
50665,62505,43616,45080,45083
50666,42044,43616,45083,45085
50667,83736,43610,45085,45087
50668,71271,43610,45087,45089
50669,66012,43609,45089,45094
50670,54392,43609,45094,45094
50671,78577,43607,45094,45095
50672,35379,43606,45095,45097
50673,78883,43606,45097,45097
50674,13774,43605,45097,45097
50675,63249,43604,45097,45102
50676,99719,43601,45102,45102
50677,85419,43600,45102,45103
50678,4709,43599,45103,45104
50679,64185,43599,45104,45104
50680,87347,43598,45104,45105
50681,37813,43597,45105,45106
50682,53898,43597,45106,45107
50683,125,43597,45107,45108
50684,44429,43592,45108,45112
50685,83357,43591,45112,45114
50686,59348,43591,45114,45115
50687,16683,43590,45115,45115
50688,90562,43588,45115,45116
50689,94343,43588,45116,45118
50690,82170,43587,45118,45120
50691,28290,43586,45120,45122
50692,98475,43585,45122,45123
50693,80989,43584,45123,45123
50694,3743,43583,45123,45123
50695,65455,43583,45123,45124
50696,25729,43583,45124,45124
50697,89738,43580,45124,45125
50698,93003,43580,45125,45126
50699,5938,43580,45126,45126
50700,65289,43579,45126,45126
50701,60861,43577,45126,45128
50702,31720,43577,45128,45130
50703,90610,43577,45130,45132
50704,31308,43576,45132,45137
50705,9573,43576,45137,45137
50706,20734,43575,45137,45137
50707,67914,43574,45137,45137
50708,76078,43574,45137,45138
50709,15822,43574,45138,45139
50710,93089,43573,45139,45141
50711,73036,43572,45141,45141
50712,11970,43572,45141,45142
50713,55424,43571,45142,45143
50714,51690,43567,45143,45147
50715,84113,43566,45147,45149
50716,43494,43565,45149,45150
50717,39331,43565,45150,45150
50718,94977,43565,45150,45151
50719,20763,43565,45151,45151
50720,81068,43564,45151,45151
50721,62481,43563,45151,45151
50722,32680,43560,45151,45152
50723,36821,43559,45152,45152
50724,77028,43558,45152,45153
50725,98115,43558,45153,45155
50726,10936,43557,45155,45156
50727,38284,43554,45156,45159
50728,84865,43553,45159,45159
50729,29564,43552,45159,45160
50730,57521,43550,45160,45160
50731,97590,43549,45160,45161
50732,92171,43549,45161,45161
50733,48870,43548,45161,45161
50734,29209,43548,45161,45161
50735,30805,43547,45161,45162
50736,80831,43547,45162,45162
50737,96010,43547,45162,45164
50738,77408,43546,45164,45165
50739,82006,43546,45165,45166
50740,30639,43545,45166,45168
50741,85781,43544,45168,45168
50742,48814,43544,45168,45169
50743,10844,43544,45169,45171
50744,77532,43543,45171,45171
50745,72805,43541,45171,45173
50746,46657,43540,45173,45173
50747,6839,43537,45173,45173
50748,88723,43534,45173,45174
50749,73309,43533,45174,45175
50750,78830,43532,45175,45178
50751,18060,43531,45178,45179
50752,74759,43531,45179,45180
50753,3107,43530,45180,45181
50754,97258,43529,45181,45181
50755,47413,43529,45181,45182
50756,1389,43529,45182,45183
50757,58871,43528,45183,45183
50758,64787,43527,45183,45184
50759,77328,43525,45184,45185
50760,94525,43522,45185,45185
50761,9174,43520,45185,45186
50762,50013,43519,45186,45186
50763,55668,43519,45186,45187
50764,59356,43518,45187,45187
50765,20114,43517,45187,45188
50766,74750,43516,45188,45189
50767,20989,43516,45189,45189
50768,25780,43514,45189,45190
50769,49962,43512,45190,45191
50770,52700,43509,45191,45192
50771,23892,43507,45192,45198
50772,29735,43507,45198,45198
50773,43317,43506,45198,45199
50774,99439,43506,45199,45199
50775,67672,43504,45199,45200
50776,241,43503,45200,45201
50777,88460,43503,45201,45202
50778,271,43502,45202,45202
50779,61122,43502,45202,45205
50780,92990,43501,45205,45205
50781,99700,43501,45205,45208
50782,5749,43501,45208,45208
50783,31259,43498,45208,45208
50784,76446,43498,45208,45212
50785,25464,43498,45212,45212
50786,75912,43497,45212,45216
50787,74028,43496,45216,45217
50788,74041,43496,45217,45219
50789,93568,43495,45219,45219
50790,68559,43494,45219,45222
50791,18118,43494,45222,45222
50792,97634,43494,45222,45222
50793,16327,43493,45222,45223
50794,18546,43493,45223,45223
50795,70563,43493,45223,45223
50796,88351,43493,45223,45224
50797,90897,43493,45224,45226
50798,65454,43492,45226,45229
50799,37517,43490,45229,45230
50800,65142,43490,45230,45230
50801,31664,43490,45230,45232
50802,9994,43488,45232,45232
50803,10738,43487,45232,45232
50804,67952,43486,45232,45233
50805,54268,43486,45233,45233
50806,83398,43485,45233,45234
50807,71125,43485,45234,45235
50808,20538,43484,45235,45235
50809,30485,43483,45235,45235
50810,27856,43480,45235,45236
50811,29698,43478,45236,45236
50812,84157,43476,45236,45238
50813,93212,43476,45238,45239
50814,32821,43476,45239,45241
50815,43140,43476,45241,45243
50816,95463,43474,45243,45244
50817,13835,43474,45244,45246
50818,83920,43473,45246,45246
50819,35703,43471,45246,45247
50820,80319,43470,45247,45248
50821,88819,43468,45248,45248
50822,54057,43465,45248,45249
50823,85307,43464,45249,45249
50824,48807,43463,45249,45254
50825,83718,43463,45254,45260
50826,23876,43462,45260,45260
50827,19745,43460,45260,45262
50828,23241,43459,45262,45263
50829,58983,43458,45263,45263
50830,51549,43458,45263,45264
50831,64226,43457,45264,45264
50832,80240,43455,45264,45265
50833,42651,43454,45265,45266
50834,26639,43454,45266,45268
50835,31315,43451,45268,45268
50836,95323,43449,45268,45273
50837,57942,43447,45273,45273
50838,25266,43445,45273,45277
50839,70994,43444,45277,45279
50840,915,43444,45279,45279
50841,290,43440,45279,45281
50842,68889,43439,45281,45282
50843,38264,43439,45282,45284
50844,27290,43438,45284,45285
50845,84490,43438,45285,45286
50846,38675,43438,45286,45287
50847,85473,43437,45287,45288
50848,37009,43437,45288,45291
50849,8604,43437,45291,45293
50850,91765,43436,45293,45293
50851,17597,43435,45293,45295
50852,37052,43435,45295,45295
50853,59513,43434,45295,45298
50854,49170,43433,45298,45298
50855,75439,43430,45298,45299
50856,44187,43429,45299,45300
50857,87969,43428,45300,45300
50858,49239,43427,45300,45300
50859,58517,43426,45300,45300
50860,32689,43425,45300,45302
50861,81854,43425,45302,45304
50862,16101,43424,45304,45306
50863,13208,43423,45306,45309
50864,41921,43421,45309,45309
50865,94654,43419,45309,45311
50866,67358,43417,45311,45311
50867,91890,43417,45311,45312
50868,71255,43413,45312,45312
50869,46266,43412,45312,45313
50870,81886,43411,45313,45313
50871,70615,43409,45313,45317
50872,40656,43408,45317,45319
50873,58890,43408,45319,45320
50874,75165,43407,45320,45321
50875,20305,43406,45321,45321
50876,59353,43406,45321,45323
50877,78510,43406,45323,45323
50878,56989,43403,45323,45325
50879,58285,43401,45325,45325
50880,19602,43399,45325,45334
50881,87729,43398,45334,45334
50882,55872,43397,45334,45334
50883,93263,43395,45334,45335
50884,39586,43393,45335,45335
50885,79411,43392,45335,45335
50886,76982,43392,45335,45336
50887,28527,43392,45336,45336
50888,52170,43391,45336,45336
50889,637,43390,45336,45338
50890,11137,43389,45338,45338
50891,59677,43389,45338,45338
50892,1436,43388,45338,45338
50893,76666,43387,45338,45338
50894,12166,43386,45338,45339
50895,90953,43385,45339,45340
50896,23115,43385,45340,45340
50897,80041,43384,45340,45342
50898,48842,43383,45342,45342
50899,94373,43383,45342,45346
50900,91125,43380,45346,45348
50901,41499,43379,45348,45350
50902,68356,43379,45350,45351
50903,10303,43378,45351,45351
50904,50582,43378,45351,45353
50905,5021,43378,45353,45353
50906,36045,43375,45353,45354
50907,80829,43375,45354,45355
50908,17892,43373,45355,45355
50909,8283,43373,45355,45355
50910,93411,43372,45355,45356
50911,79867,43371,45356,45356
50912,3685,43371,45356,45357
50913,71462,43369,45357,45360
50914,16930,43369,45360,45360
50915,60038,43368,45360,45361
50916,84846,43368,45361,45364
50917,46895,43366,45364,45365
50918,21292,43365,45365,45366
50919,76370,43364,45366,45368
50920,4661,43363,45368,45370
50921,90660,43361,45370,45371
50922,21393,43360,45371,45371
50923,69749,43357,45371,45373
50924,61835,43356,45373,45374
50925,90290,43353,45374,45376
50926,21710,43353,45376,45376
50927,20306,43353,45376,45377
50928,87770,43351,45377,45377
50929,18451,43351,45377,45377
50930,78942,43350,45377,45378
50931,63184,43348,45378,45378
50932,80612,43347,45378,45379
50933,84708,43346,45379,45379
50934,69884,43346,45379,45379
50935,47790,43344,45379,45381
50936,48947,43344,45381,45381
50937,17042,43344,45381,45384
50938,2710,43343,45384,45384
50939,85298,43343,45384,45385
50940,53972,43342,45385,45387
50941,14167,43340,45387,45388
50942,4923,43339,45388,45391
50943,17010,43338,45391,45394
50944,74405,43338,45394,45395
50945,22410,43336,45395,45396
50946,34950,43335,45396,45397
50947,58591,43334,45397,45399
50948,94274,43333,45399,45399
50949,30847,43332,45399,45403
50950,22554,43330,45403,45405
50951,23896,43330,45405,45406
50952,55643,43329,45406,45407
50953,49485,43328,45407,45408
50954,66126,43327,45408,45408
50955,90116,43326,45408,45408
50956,56570,43322,45408,45409
50957,53223,43321,45409,45409
50958,97823,43320,45409,45409
50959,21081,43319,45409,45411
50960,58021,43319,45411,45414
50961,31793,43318,45414,45414
50962,39150,43317,45414,45414
50963,24234,43312,45414,45415
50964,2155,43311,45415,45417
50965,85416,43310,45417,45418
50966,46883,43308,45418,45418
50967,33164,43304,45418,45423
50968,2825,43302,45423,45424
50969,37011,43300,45424,45425
50970,31601,43299,45425,45426
50971,25901,43298,45426,45429
50972,59151,43293,45429,45429
50973,56335,43292,45429,45429
50974,66175,43292,45429,45432
50975,55355,43292,45432,45433
50976,49871,43290,45433,45434
50977,5345,43290,45434,45437
50978,65682,43287,45437,45437
50979,98104,43286,45437,45437
50980,24517,43286,45437,45440
50981,29311,43283,45440,45440
50982,78714,43281,45440,45441
50983,75967,43281,45441,45443
50984,54795,43281,45443,45444
50985,20753,43280,45444,45444
50986,84040,43279,45444,45445
50987,94471,43278,45445,45446
50988,51154,43278,45446,45446
50989,85159,43277,45446,45447
50990,24904,43276,45447,45447
50991,97905,43276,45447,45454
50992,37502,43275,45454,45457
50993,36405,43275,45457,45457
50994,73228,43273,45457,45458
50995,92817,43272,45458,45459
50996,95,43272,45459,45460
50997,73678,43272,45460,45464
50998,7390,43270,45464,45465
50999,10542,43270,45465,45466
51000,81473,43266,45466,45466
51001,25563,43264,45466,45467
51002,95665,43262,45467,45467
51003,15300,43261,45467,45468
51004,61927,43255,45468,45469
51005,71732,43254,45469,45469
51006,29897,43252,45469,45470
51007,67561,43251,45470,45472
51008,51384,43250,45472,45473
51009,30015,43249,45473,45474
51010,49032,43249,45474,45475
51011,19744,43249,45475,45476
51012,55164,43247,45476,45478
51013,33926,43247,45478,45479
51014,5869,43247,45479,45480
51015,24165,43246,45480,45481
51016,54404,43244,45481,45483
51017,22209,43243,45483,45485
51018,88205,43242,45485,45487
51019,78646,43241,45487,45488
51020,5614,43241,45488,45489
51021,9711,43239,45489,45490
51022,14492,43239,45490,45492
51023,7955,43238,45492,45494
51024,7708,43236,45494,45495
51025,64648,43236,45495,45495
51026,60556,43235,45495,45496
51027,50122,43234,45496,45496
51028,72415,43234,45496,45497
51029,10190,43233,45497,45497
51030,16718,43233,45497,45499
51031,79374,43231,45499,45501
51032,47838,43229,45501,45506
51033,12202,43228,45506,45506
51034,86327,43227,45506,45507
51035,47730,43226,45507,45507
51036,99029,43226,45507,45509
51037,68284,43225,45509,45511
51038,38908,43221,45511,45512
51039,61504,43221,45512,45512
51040,27965,43220,45512,45517
51041,94547,43220,45517,45519
51042,68487,43220,45519,45522
51043,77700,43217,45522,45524
51044,62368,43216,45524,45526
51045,89277,43213,45526,45527
51046,7587,43212,45527,45528
51047,94847,43211,45528,45535
51048,36874,43211,45535,45537
51049,63605,43211,45537,45540
